project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
367,cor,0.41576352200390576,0.4824745078211747,0.2687775163022253,-0.0712332115383648,0.7412831477788305,0.7407852770269,0.7957099993113793,0.11738458884677684,0.5911305698282272,0.3198261039654579,-0.24585564254744827
390,cor,0.12092256159887987,0.41278074826628053,0.5536894820686565,0.16370471970774159,0.6451094191045967,0.6121581675255042,0.7020105273076215,0.4510066149549157,0.7210404153606473,0.41871395391629257,0.1559861441441821
418,cor,0.1937472138508728,0.31424810777574935,0.3597681695013385,0.13147486584813323,0.532571809565425,0.533578945020371,0.6454789744618,0.3916792408268618,0.6308749743217128,0.1801269335649751,0.04811563888293535
473,cor,0.38068258313904196,0.7756060224506428,0.7872045610835123,0.06961996814720812,0.7017766302112867,0.7167816369929345,0.6907411333748753,0.23271180605308137,0.7290507826964557,0.533730378491747,-0.03377104635378496
750,cor,0.27014543326690493,0.3306177152789378,0.5016536473796077,0.14139190309689934,0.4728879683285401,0.47266447661562283,0.6934121745752134,-0.10101330470603904,0.5256159637271324,0.4885816353915125,-0.23886795232841598
772,cor,0.08887497598614734,0.11539213134632893,0.13749149685963305,0.21850731212928193,0.3420671021420667,0.40092926864036327,0.6629079500196952,0.5355929023820051,0.4291358367123412,-0.4175577734233736,0.1597569686487606
866,cor,0.054497192283558524,0.7392570614603483,0.8130169613619828,0.4897498671781287,0.47243474153622783,0.5325045086844364,0.5467204453271609,0.1986420683021994,0.4540738579302417,0.35247695695025194,0.07026731231917407
961,cor,-0.0593859310403566,0.6620327885459851,0.5192779024019478,0.22621249875105084,0.41183543939236555,0.40330499639720657,0.41976145105107665,0.16106443288354969,0.38455377606450186,0.46137489906211526,0.3064979885369379
1085,cor,0.5863181657364646,0.12061647836489714,0.21336896163891247,0.09172696788567697,0.3843728592224981,0.24294989661440639,0.20555868457914492,-0.004456354929772105,0.22439888546585535,0.49081569897163657,-0.20830196227196635
1115,cor,0.23340611335258296,0.4503263566877772,0.16907504496549308,-0.12997373354415864,0.5795902821423234,0.5253384081493643,0.48930101351563215,-0.011919324921466945,0.5901799214993069,0.49326946239445363,0.33449923678260696
1142,cor,0.7223468341444859,0.6564588022263076,0.493341645251089,0.3195837871690649,0.6773173816738065,0.6521529207645016,0.5366823140435292,0.2815365151299261,0.7321793906764366,0.7037276302848592,0.17890987566948452
1173,cor,0.7567400251121876,0.7678969080854348,0.6733207318497663,0.09376641526436576,0.7498808074100405,0.6975769535085212,0.6880961948814313,0.25662213473581125,0.672542478167436,0.6596567208377646,-0.138913414587772
1278,cor,0.43427757657923155,0.4852075696755234,0.6427013304812514,nan,0.3940721080404365,0.5729953042247087,0.49458905267010744,0.0907206272512996,0.5312009913952411,0.4740310208304207,0.3659249365519603
1282,cor,0.22846492086086115,0.0991913173713382,0.22645677919737078,-0.008393307677606515,0.43443137265041254,0.43671386716307337,0.5018751049263733,0.3731373402963654,0.6676355117061579,0.3701496457055646,0.4449799997802814
1318,cor,0.48179986244409667,0.719679440599795,0.58684632758348,0.07458598538479154,0.6097173483330712,0.6176377241312265,0.5408601181000213,0.3897628609567695,0.7237775515404608,0.6772075311124071,0.5661731472611397
